B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
22,17,102,213,118,91,12,15,11,25,1.38,0.478873239,-0.352380952,0.86440678,-0.072727273,1.120879121,0.056994819,8.5,0.789473684,6.8,0.743589744,9.272727273,0.805309735,4.08,0.606299213,4.636363636,0.64516129,6,0.714285714,2.088235294,0.352380952,1.805084746,0.287009063,2.340659341,0.401315789,17.75,0.893333333,14.2,0.868421053,19.36363636,0.901785714,8.52,0.789915966,9.681818182,0.812765957,12.52941176,0.852173913,1.156862745,0.072727273,0.55399061,-0.287009063,1.296703297,0.129186603,9.833333333,0.815384615,7.866666667,0.77443609,10.72727273,0.829457364,4.72,0.65034965,5.363636364,0.685714286,6.941176471,0.748148148,0.892156863,-0.056994819,0.427230047,-0.401315789,0.771186441,-0.129186603,7.583333333,0.766990291,6.066666667,0.716981132,8.272727273,0.784313725,3.64,0.568965517,4.136363636,0.610619469,5.352941176,0.685185185,0.117647059,-0.789473684,0.056338028,-0.893333333,0.101694915,-0.815384615,0.131868132,-0.766990291,0.8,-0.111111111,1.090909091,0.043478261,0.48,-0.351351351,0.545454545,-0.294117647,0.705882353,-0.172413793,0.147058824,-0.743589744,0.070422535,-0.868421053,0.127118644,-0.77443609,0.164835165,-0.716981132,1.25,0.111111111,1.363636364,0.153846154,0.6,-0.25,0.681818182,-0.189189189,0.882352941,-0.0625,0.107843137,-0.805309735,0.051643192,-0.901785714,0.093220339,-0.829457364,0.120879121,-0.784313725,0.916666667,-0.043478261,0.733333333,-0.153846154,0.44,-0.388888889,0.5,-0.333333333,0.647058824,-0.214285714,0.245098039,-0.606299213,0.117370892,-0.789915966,0.211864407,-0.65034965,0.274725275,-0.568965517,2.083333333,0.351351351,1.666666667,0.25,2.272727273,0.388888889,1.136363636,0.063829787,1.470588235,0.19047619,0.215686275,-0.64516129,0.103286385,-0.812765957,0.186440678,-0.685714286,0.241758242,-0.610619469,1.833333333,0.294117647,1.466666667,0.189189189,2,0.333333333,0.88,-0.063829787,1.294117647,0.128205128,0.166666667,-0.714285714,0.079812207,-0.852173913,0.144067797,-0.748148148,0.186813187,-0.685185185,1.416666667,0.172413793,1.133333333,0.0625,1.545454545,0.214285714,0.68,-0.19047619,0.772727273,-0.128205128
38,46,93,280,191,193,10,14,18,24,0,0.332142857,-0.501340483,0.486910995,-0.345070423,0.481865285,-0.34965035,9.3,0.805825243,6.642857143,0.738317757,5.166666667,0.675675676,3.875,0.58974359,2.447368421,0.419847328,2.02173913,0.338129496,3.010752688,0.501340483,1.465968586,0.18895966,1.450777202,0.183932347,28,0.931034483,20,0.904761905,15.55555556,0.879194631,11.66666667,0.842105263,7.368421053,0.761006289,6.086956522,0.717791411,2.053763441,0.345070423,0.682142857,-0.18895966,0.989637306,-0.005208333,19.1,0.900497512,13.64285714,0.863414634,10.61111111,0.827751196,7.958333333,0.776744186,5.026315789,0.668122271,4.152173913,0.611814346,2.075268817,0.34965035,0.689285714,-0.183932347,1.010471204,0.005208333,19.3,0.901477833,13.78571429,0.8647343,10.72222222,0.829383886,8.041666667,0.778801843,5.078947368,0.670995671,4.195652174,0.615062762,0.107526882,-0.805825243,0.035714286,-0.931034483,0.052356021,-0.900497512,0.051813472,-0.901477833,0.714285714,-0.166666667,0.555555556,-0.285714286,0.416666667,-0.411764706,0.263157895,-0.583333333,0.217391304,-0.642857143,0.150537634,-0.738317757,0.05,-0.904761905,0.073298429,-0.863414634,0.07253886,-0.8647343,1.4,0.166666667,0.777777778,-0.125,0.583333333,-0.263157895,0.368421053,-0.461538462,0.304347826,-0.533333333,0.193548387,-0.675675676,0.064285714,-0.879194631,0.094240838,-0.827751196,0.093264249,-0.829383886,1.8,0.285714286,1.285714286,0.125,0.75,-0.142857143,0.473684211,-0.357142857,0.391304348,-0.4375,0.258064516,-0.58974359,0.085714286,-0.842105263,0.12565445,-0.776744186,0.124352332,-0.778801843,2.4,0.411764706,1.714285714,0.263157895,1.333333333,0.142857143,0.631578947,-0.225806452,0.52173913,-0.314285714,0.408602151,-0.419847328,0.135714286,-0.761006289,0.19895288,-0.668122271,0.196891192,-0.670995671,3.8,0.583333333,2.714285714,0.461538462,2.111111111,0.357142857,1.583333333,0.225806452,0.826086957,-0.095238095,0.494623656,-0.338129496,0.164285714,-0.717791411,0.240837696,-0.611814346,0.238341969,-0.615062762,4.6,0.642857143,3.285714286,0.533333333,2.555555556,0.4375,1.916666667,0.314285714,1.210526316,0.095238095
69,59,193,435,224,207,62,69,54,46,2.87,0.443678161,-0.385350318,0.861607143,-0.074340528,0.93236715,-0.035,3.112903226,0.51372549,2.797101449,0.473282443,3.574074074,0.562753036,4.195652174,0.615062762,2.797101449,0.473282443,3.271186441,0.531746032,2.25388601,0.385350318,1.941964286,0.320182094,2.101449275,0.355140187,7.016129032,0.750503018,6.304347826,0.726190476,8.055555556,0.779141104,9.456521739,0.808731809,6.304347826,0.726190476,7.372881356,0.761133603,1.160621762,0.074340528,0.514942529,-0.320182094,1.082125604,0.039443155,3.612903226,0.566433566,3.246376812,0.529010239,4.148148148,0.611510791,4.869565217,0.659259259,3.246376812,0.529010239,3.796610169,0.583038869,1.07253886,0.035,0.475862069,-0.355140187,0.924107143,-0.039443155,3.338709677,0.539033457,3,0.5,3.833333333,0.586206897,4.5,0.636363636,3,0.5,3.508474576,0.556390977,0.321243523,-0.51372549,0.142528736,-0.750503018,0.276785714,-0.566433566,0.299516908,-0.539033457,0.898550725,-0.053435115,1.148148148,0.068965517,1.347826087,0.148148148,0.898550725,-0.053435115,1.050847458,0.024793388,0.357512953,-0.473282443,0.15862069,-0.726190476,0.308035714,-0.529010239,0.333333333,-0.5,1.112903226,0.053435115,1.277777778,0.12195122,1.5,0.2,1,0,1.169491525,0.078125,0.279792746,-0.562753036,0.124137931,-0.779141104,0.241071429,-0.611510791,0.260869565,-0.586206897,0.870967742,-0.068965517,0.782608696,-0.12195122,1.173913043,0.08,0.782608696,-0.12195122,0.915254237,-0.044247788,0.238341969,-0.615062762,0.105747126,-0.808731809,0.205357143,-0.659259259,0.222222222,-0.636363636,0.741935484,-0.148148148,0.666666667,-0.2,0.851851852,-0.08,0.666666667,-0.2,0.779661017,-0.123809524,0.357512953,-0.473282443,0.15862069,-0.726190476,0.308035714,-0.529010239,0.333333333,-0.5,1.112903226,0.053435115,1,0,1.277777778,0.12195122,1.5,0.2,1.169491525,0.078125,0.305699482,-0.531746032,0.135632184,-0.761133603,0.263392857,-0.583038869,0.285024155,-0.556390977,0.951612903,-0.024793388,0.855072464,-0.078125,1.092592593,0.044247788,1.282608696,0.123809524,0.855072464,-0.078125
53,41,223,426,238,200,46,40,43,36,2.22,0.523474178,-0.312788906,0.93697479,-0.032537961,1.115,0.054373522,4.847826087,0.657992565,5.575,0.69581749,5.186046512,0.676691729,6.194444444,0.722007722,4.20754717,0.615942029,5.43902439,0.689393939,1.910313901,0.312788906,1.789915966,0.28313253,2.13,0.361022364,9.260869565,0.805084746,10.65,0.82832618,9.906976744,0.81663113,11.83333333,0.844155844,8.037735849,0.778705637,10.3902439,0.824411135,1.067264574,0.032537961,0.558685446,-0.28313253,1.19,0.086757991,5.173913043,0.676056338,5.95,0.712230216,5.534883721,0.693950178,6.611111111,0.737226277,4.490566038,0.635738832,5.804878049,0.70609319,0.896860987,-0.054373522,0.469483568,-0.361022364,0.840336134,-0.086757991,4.347826087,0.62601626,5,0.666666667,4.651162791,0.646090535,5.555555556,0.694915254,3.773584906,0.581027668,4.87804878,0.659751037,0.206278027,-0.657992565,0.107981221,-0.805084746,0.193277311,-0.676056338,0.23,-0.62601626,1.15,0.069767442,1.069767442,0.033707865,1.277777778,0.12195122,0.867924528,-0.070707071,1.12195122,0.057471264,0.179372197,-0.69581749,0.093896714,-0.82832618,0.168067227,-0.712230216,0.2,-0.666666667,0.869565217,-0.069767442,0.930232558,-0.036144578,1.111111111,0.052631579,0.754716981,-0.139784946,0.975609756,-0.012345679,0.192825112,-0.676691729,0.100938967,-0.81663113,0.180672269,-0.693950178,0.215,-0.646090535,0.934782609,-0.033707865,1.075,0.036144578,1.194444444,0.088607595,0.811320755,-0.104166667,1.048780488,0.023809524,0.161434978,-0.722007722,0.084507042,-0.844155844,0.151260504,-0.737226277,0.18,-0.694915254,0.782608696,-0.12195122,0.9,-0.052631579,0.837209302,-0.088607595,0.679245283,-0.191011236,0.87804878,-0.064935065,0.237668161,-0.615942029,0.124413146,-0.778705637,0.222689076,-0.635738832,0.265,-0.581027668,1.152173913,0.070707071,1.325,0.139784946,1.23255814,0.104166667,1.472222222,0.191011236,1.292682927,0.127659574,0.183856502,-0.689393939,0.096244131,-0.824411135,0.172268908,-0.70609319,0.205,-0.659751037,0.891304348,-0.057471264,1.025,0.012345679,0.953488372,-0.023809524,1.138888889,0.064935065,0.773584906,-0.127659574
1864,2176,680,1081,1339,1621,1719,1994,752,2196,0.95,0.629047179,-0.227711528,0.507841673,-0.326399208,0.419494139,-0.408952629,0.395578825,-0.433097124,0.341023069,-0.491398654,0.904255319,-0.05027933,0.309653916,-0.527121001,0.364806867,-0.465408805,0.3125,-0.523809524,1.589705882,0.227711528,0.807318895,-0.10661157,0.666872301,-0.199851962,0.628853985,-0.227857143,0.542126379,-0.296910569,1.4375,0.179487179,0.492258652,-0.340250229,0.579935622,-0.265874363,0.496783088,-0.336198956,1.969117647,0.326399208,1.2386679,0.10661157,0.826033313,-0.09527027,0.778941245,-0.124264225,0.671514544,-0.196519652,1.780585106,0.280726925,0.609744991,-0.242432815,0.718347639,-0.163908835,0.615349265,-0.238122333,2.383823529,0.408952629,1.499537465,0.199851962,1.210604929,0.09527027,0.942990111,-0.029341317,0.812938816,-0.103181189,2.155585106,0.366203118,0.738160291,-0.150641865,0.869635193,-0.069727403,0.744944853,-0.146168027,2.527941176,0.433097124,1.590194265,0.227857143,1.283793876,0.124264225,1.060456508,0.029341317,0.862086259,-0.074064099,2.285904255,0.391339539,0.782786885,-0.12183908,0.9222103,-0.040468881,0.789981618,-0.11732991,2.932352941,0.491398654,1.844588344,0.296910569,1.489171023,0.196519652,1.230104874,0.103181189,1.159976731,0.074064099,2.651595745,0.452294246,0.908014572,-0.048210024,1.069742489,0.033696216,0.916360294,-0.043645084,1.105882353,0.05027933,0.695652174,-0.179487179,0.561613144,-0.280726925,0.463911166,-0.366203118,0.437463642,-0.391339539,0.377131394,-0.452294246,0.342440801,-0.489823609,0.403433476,-0.425076453,0.345588235,-0.486338798,3.229411765,0.527121001,2.031452359,0.340250229,1.640029873,0.242432815,1.354719309,0.150641865,1.277486911,0.12183908,1.101303912,0.048210024,2.920212766,0.489823609,1.178111588,0.081773399,1.009191176,0.004574565,2.741176471,0.465408805,1.724329325,0.265874363,1.392083645,0.163908835,1.149907465,0.069727403,1.084351367,0.040468881,0.934804413,-0.033696216,2.478723404,0.425076453,0.848816029,-0.081773399,0.856617647,-0.077227723,3.2,0.523809524,2.012950971,0.336198956,1.625093353,0.238122333,1.342381246,0.146168027,1.26585224,0.11732991,1.091273821,0.043645084,2.893617021,0.486338798,0.990892532,-0.004574565,1.167381974,0.077227723
60,59,508,666,301,231,90,84,73,59,4.12,0.762762763,-0.134582624,1.687707641,0.255871446,2.199134199,0.374830853,5.644444444,0.698996656,6.047619048,0.716216216,6.95890411,0.748709122,8.610169492,0.791887125,8.466666667,0.788732394,8.610169492,0.791887125,1.311023622,0.134582624,2.212624585,0.37745605,2.883116883,0.484949833,7.4,0.761904762,7.928571429,0.776,9.123287671,0.802435724,11.28813559,0.837241379,11.1,0.834710744,11.28813559,0.837241379,0.592519685,-0.255871446,0.451951952,-0.37745605,1.303030303,0.131578947,3.344444444,0.539641944,3.583333333,0.563636364,4.123287671,0.609625668,5.101694915,0.672222222,5.016666667,0.667590028,5.101694915,0.672222222,0.454724409,-0.374830853,0.346846847,-0.484949833,0.76744186,-0.131578947,2.566666667,0.439252336,2.75,0.466666667,3.164383562,0.519736842,3.915254237,0.593103448,3.85,0.587628866,3.915254237,0.593103448,0.177165354,-0.698996656,0.135135135,-0.761904762,0.299003322,-0.539641944,0.38961039,-0.439252336,1.071428571,0.034482759,1.232876712,0.104294479,1.525423729,0.208053691,1.5,0.2,1.525423729,0.208053691,0.165354331,-0.716216216,0.126126126,-0.776,0.279069767,-0.563636364,0.363636364,-0.466666667,0.933333333,-0.034482759,1.150684932,0.070063694,1.423728814,0.174825175,1.4,0.166666667,1.423728814,0.174825175,0.143700787,-0.748709122,0.10960961,-0.802435724,0.242524917,-0.609625668,0.316017316,-0.519736842,0.811111111,-0.104294479,0.869047619,-0.070063694,1.237288136,0.106060606,1.216666667,0.097744361,1.237288136,0.106060606,0.116141732,-0.791887125,0.088588589,-0.837241379,0.196013289,-0.672222222,0.255411255,-0.593103448,0.655555556,-0.208053691,0.702380952,-0.174825175,0.808219178,-0.106060606,0.983333333,-0.008403361,1,0,0.118110236,-0.788732394,0.09009009,-0.834710744,0.199335548,-0.667590028,0.25974026,-0.587628866,0.666666667,-0.2,0.714285714,-0.166666667,0.821917808,-0.097744361,1.016949153,0.008403361,1.016949153,0.008403361,0.116141732,-0.791887125,0.088588589,-0.837241379,0.196013289,-0.672222222,0.255411255,-0.593103448,0.655555556,-0.208053691,0.702380952,-0.174825175,0.808219178,-0.106060606,1,0,0.983333333,-0.008403361
100,87,379,576,331,263,125,124,118,117,3,0.657986111,-0.206282723,1.145015106,0.067605634,1.441064639,0.180685358,3.032,0.503968254,3.056451613,0.50695825,3.211864407,0.525150905,3.239316239,0.528225806,3.79,0.582463466,4.356321839,0.626609442,1.519788918,0.206282723,1.740181269,0.270121279,2.190114068,0.37306317,4.608,0.643366619,4.64516129,0.645714286,4.881355932,0.659942363,4.923076923,0.662337662,5.76,0.704142012,6.620689655,0.737556561,0.873350923,-0.067605634,0.574652778,-0.270121279,1.258555133,0.114478114,2.648,0.451754386,2.669354839,0.454945055,2.805084746,0.474387528,2.829059829,0.477678571,3.31,0.535962877,3.804597701,0.583732057,0.693931398,-0.180685358,0.456597222,-0.37306317,0.794561934,-0.114478114,2.104,0.355670103,2.120967742,0.359173127,2.228813559,0.380577428,2.247863248,0.384210526,2.63,0.449035813,3.022988506,0.502857143,0.329815303,-0.503968254,0.217013889,-0.643366619,0.377643505,-0.451754386,0.475285171,-0.355670103,1.008064516,0.004016064,1.059322034,0.028806584,1.068376068,0.033057851,1.25,0.111111111,1.436781609,0.179245283,0.327176781,-0.50695825,0.215277778,-0.645714286,0.374622356,-0.454945055,0.47148289,-0.359173127,0.992,-0.004016064,1.050847458,0.024793388,1.05982906,0.029045643,1.24,0.107142857,1.425287356,0.17535545,0.311345646,-0.525150905,0.204861111,-0.659942363,0.356495468,-0.474387528,0.448669202,-0.380577428,0.944,-0.028806584,0.951612903,-0.024793388,1.008547009,0.004255319,1.18,0.082568807,1.356321839,0.151219512,0.308707124,-0.528225806,0.203125,-0.662337662,0.35347432,-0.477678571,0.44486692,-0.384210526,0.936,-0.033057851,0.943548387,-0.029045643,0.991525424,-0.004255319,1.17,0.078341014,1.344827586,0.147058824,0.263852243,-0.582463466,0.173611111,-0.704142012,0.302114804,-0.535962877,0.380228137,-0.449035813,0.8,-0.111111111,0.806451613,-0.107142857,0.847457627,-0.082568807,0.854700855,-0.078341014,1.149425287,0.069518717,0.229551451,-0.626609442,0.151041667,-0.737556561,0.262839879,-0.583732057,0.330798479,-0.502857143,0.696,-0.179245283,0.701612903,-0.17535545,0.737288136,-0.151219512,0.743589744,-0.147058824,0.87,-0.069518717
135,114,297,431,232,198,92,96,76,97,7.31,0.689095128,-0.184065934,1.280172414,0.122873346,1.5,0.2,3.22826087,0.526992288,3.09375,0.511450382,3.907894737,0.592493298,3.06185567,0.507614213,2.2,0.375,2.605263158,0.445255474,1.451178451,0.184065934,1.857758621,0.30015083,2.176767677,0.370429253,4.684782609,0.648183556,4.489583333,0.635673624,5.671052632,0.700197239,4.443298969,0.632575758,3.192592593,0.522968198,3.780701754,0.581651376,0.781144781,-0.122873346,0.538283063,-0.30015083,1.171717172,0.079069767,2.52173913,0.432098765,2.416666667,0.414634146,3.052631579,0.506493506,2.391752577,0.410334347,1.718518519,0.264305177,2.035087719,0.341040462,0.666666667,-0.2,0.459396752,-0.370429253,0.853448276,-0.079069767,2.152173913,0.365517241,2.0625,0.346938776,2.605263158,0.445255474,2.041237113,0.342372881,1.466666667,0.189189189,1.736842105,0.269230769,0.30976431,-0.526992288,0.213457077,-0.648183556,0.396551724,-0.432098765,0.464646465,-0.365517241,0.958333333,-0.021276596,1.210526316,0.095238095,0.948453608,-0.026455026,0.681481481,-0.189427313,0.807017544,-0.106796117,0.323232323,-0.511450382,0.222737819,-0.635673624,0.413793103,-0.414634146,0.484848485,-0.346938776,1.043478261,0.021276596,1.263157895,0.11627907,0.989690722,-0.005181347,0.711111111,-0.168831169,0.842105263,-0.085714286,0.255892256,-0.592493298,0.176334107,-0.700197239,0.327586207,-0.506493506,0.383838384,-0.445255474,0.826086957,-0.095238095,0.791666667,-0.11627907,0.783505155,-0.121387283,0.562962963,-0.279620853,0.666666667,-0.2,0.326599327,-0.507614213,0.225058005,-0.632575758,0.418103448,-0.410334347,0.48989899,-0.342372881,1.054347826,0.026455026,1.010416667,0.005181347,1.276315789,0.121387283,0.718518519,-0.163793103,0.850877193,-0.08056872,0.454545455,-0.375,0.313225058,-0.522968198,0.581896552,-0.264305177,0.681818182,-0.189189189,1.467391304,0.189427313,1.40625,0.168831169,1.776315789,0.279620853,1.391752577,0.163793103,1.184210526,0.084337349,0.383838384,-0.445255474,0.26450116,-0.581651376,0.49137931,-0.341040462,0.575757576,-0.269230769,1.239130435,0.106796117,1.1875,0.085714286,1.5,0.2,1.175257732,0.08056872,0.844444444,-0.084337349
230,203,471,614,393,359,270,243,264,244,1.76,0.767100977,-0.131797235,1.198473282,0.090277778,1.311977716,0.134939759,1.744444444,0.271255061,1.938271605,0.319327731,1.784090909,0.281632653,1.930327869,0.317482517,2.047826087,0.343794579,2.320197044,0.397626113,1.303609342,0.131797235,1.562340967,0.219463754,1.710306407,0.262076053,2.274074074,0.389140271,2.526748971,0.432905484,2.325757576,0.398633257,2.516393443,0.431235431,2.669565217,0.454976303,3.024630542,0.503059976,0.834394904,-0.090277778,0.640065147,-0.219463754,1.094707521,0.045212766,1.455555556,0.185520362,1.617283951,0.235849057,1.488636364,0.196347032,1.610655738,0.233908948,1.708695652,0.261637239,1.935960591,0.318791946,0.762208068,-0.134939759,0.584690554,-0.262076053,0.913486005,-0.045212766,1.32962963,0.141494436,1.477366255,0.19269103,1.359848485,0.152487961,1.471311475,0.190713101,1.560869565,0.21901528,1.768472906,0.277580071,0.573248408,-0.271255061,0.439739414,-0.389140271,0.687022901,-0.185520362,0.752089136,-0.141494436,1.111111111,0.052631579,1.022727273,0.011235955,1.106557377,0.050583658,1.173913043,0.08,1.330049261,0.141649049,0.515923567,-0.319327731,0.395765472,-0.432905484,0.618320611,-0.235849057,0.676880223,-0.19269103,0.9,-0.052631579,0.920454545,-0.041420118,0.995901639,-0.002053388,1.056521739,0.027484144,1.197044335,0.089686099,0.560509554,-0.281632653,0.429967427,-0.398633257,0.671755725,-0.196347032,0.735376045,-0.152487961,0.977777778,-0.011235955,1.086419753,0.041420118,1.081967213,0.039370079,1.147826087,0.068825911,1.300492611,0.130620985,0.518046709,-0.317482517,0.397394137,-0.431235431,0.62086514,-0.233908948,0.679665738,-0.190713101,0.903703704,-0.050583658,1.004115226,0.002053388,0.924242424,-0.039370079,1.060869565,0.029535865,1.201970443,0.091722595,0.488322718,-0.343794579,0.374592834,-0.454976303,0.58524173,-0.261637239,0.640668524,-0.21901528,0.851851852,-0.08,0.946502058,-0.027484144,0.871212121,-0.068825911,0.942622951,-0.029535865,1.133004926,0.062355658,0.430997877,-0.397626113,0.330618893,-0.503059976,0.51653944,-0.318791946,0.56545961,-0.277580071,0.751851852,-0.141649049,0.835390947,-0.089686099,0.768939394,-0.130620985,0.831967213,-0.091722595,0.882608696,-0.062355658
250,217,539,659,448,403,293,294,321,293,2.55,0.817905918,-0.100166945,1.203125,0.092198582,1.337468983,0.144373673,1.839590444,0.295673077,1.833333333,0.294117647,1.679127726,0.253488372,1.839590444,0.295673077,2.156,0.366286439,2.483870968,0.425925926,1.222634508,0.100166945,1.470982143,0.190605239,1.635235732,0.241054614,2.249146758,0.384453782,2.241496599,0.383001049,2.052959502,0.344897959,2.249146758,0.384453782,2.636,0.449944994,3.036866359,0.50456621,0.831168831,-0.092198582,0.679817906,-0.190605239,1.111662531,0.052878966,1.529010239,0.209176788,1.523809524,0.20754717,1.395638629,0.165149545,1.529010239,0.209176788,1.792,0.283667622,2.064516129,0.347368421,0.747680891,-0.144373673,0.611532625,-0.241054614,0.899553571,-0.052878966,1.375426621,0.158045977,1.370748299,0.156384505,1.255451713,0.113259669,1.375426621,0.158045977,1.612,0.234303216,1.857142857,0.3,0.543599258,-0.295673077,0.44461305,-0.384453782,0.654017857,-0.209176788,0.727047146,-0.158045977,0.996598639,-0.001703578,0.912772586,-0.045602606,1,0,1.172,0.079189687,1.350230415,0.149019608,0.545454545,-0.294117647,0.446130501,-0.383001049,0.65625,-0.20754717,0.729528536,-0.156384505,1.003412969,0.001703578,0.91588785,-0.043902439,1.003412969,0.001703578,1.176,0.080882353,1.35483871,0.150684932,0.59554731,-0.253488372,0.487101669,-0.344897959,0.716517857,-0.165149545,0.796526055,-0.113259669,1.09556314,0.045602606,1.091836735,0.043902439,1.09556314,0.045602606,1.284,0.124343257,1.479262673,0.19330855,0.543599258,-0.295673077,0.44461305,-0.384453782,0.654017857,-0.209176788,0.727047146,-0.158045977,1,0,0.996598639,-0.001703578,0.912772586,-0.045602606,1.172,0.079189687,1.350230415,0.149019608,0.463821892,-0.366286439,0.379362671,-0.449944994,0.558035714,-0.283667622,0.620347395,-0.234303216,0.853242321,-0.079189687,0.850340136,-0.080882353,0.778816199,-0.124343257,0.853242321,-0.079189687,1.152073733,0.070663812,0.402597403,-0.425925926,0.329286798,-0.50456621,0.484375,-0.347368421,0.538461538,-0.3,0.740614334,-0.149019608,0.738095238,-0.150684932,0.676012461,-0.19330855,0.740614334,-0.149019608,0.868,-0.070663812
