B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,date,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
151,127,276,377,240,285,122,143,130,136,7/31/2025,29.52,0.732095491,-0.15467075,1.15,0.069767442,0.968421053,-0.016042781,2.262295082,0.386934673,1.93006993,0.317422434,2.123076923,0.359605911,2.029411765,0.339805825,1.82781457,0.292740047,2.173228346,0.369727047,1.365942029,0.15467075,1.570833333,0.222042139,1.322807018,0.13897281,3.090163934,0.511022044,2.636363636,0.45,2.9,0.487179487,2.772058824,0.469785575,2.496688742,0.428030303,2.968503937,0.496031746,0.869565217,-0.069767442,0.636604775,-0.222042139,0.842105263,-0.085714286,1.967213115,0.325966851,1.678321678,0.253263708,1.846153846,0.297297297,1.764705882,0.276595745,1.589403974,0.227621483,1.88976378,0.307901907,1.032608696,0.016042781,0.75596817,-0.13897281,1.1875,0.085714286,2.336065574,0.4004914,1.993006993,0.331775701,2.192307692,0.373493976,2.095588235,0.35391924,1.887417219,0.30733945,2.244094488,0.383495146,0.442028986,-0.386934673,0.323607427,-0.511022044,0.508333333,-0.325966851,0.428070175,-0.4004914,0.853146853,-0.079245283,0.938461538,-0.031746032,0.897058824,-0.054263566,0.80794702,-0.106227106,0.960629921,-0.020080321,0.518115942,-0.317422434,0.379310345,-0.45,0.595833333,-0.253263708,0.501754386,-0.331775701,1.172131148,0.079245283,1.1,0.047619048,1.051470588,0.025089606,0.947019868,-0.027210884,1.125984252,0.059259259,0.471014493,-0.359605911,0.344827586,-0.487179487,0.541666667,-0.297297297,0.456140351,-0.373493976,1.06557377,0.031746032,0.909090909,-0.047619048,0.955882353,-0.022556391,0.860927152,-0.074733096,1.023622047,0.011673152,0.492753623,-0.339805825,0.360742706,-0.469785575,0.566666667,-0.276595745,0.477192982,-0.35391924,1.114754098,0.054263566,0.951048951,-0.025089606,1.046153846,0.022556391,0.900662252,-0.052264808,1.070866142,0.034220532,0.547101449,-0.292740047,0.400530504,-0.428030303,0.629166667,-0.227621483,0.529824561,-0.30733945,1.237704918,0.106227106,1.055944056,0.027210884,1.161538462,0.074733096,1.110294118,0.052264808,1.188976378,0.086330935,0.460144928,-0.369727047,0.336870027,-0.496031746,0.529166667,-0.307901907,0.445614035,-0.383495146,1.040983607,0.020080321,0.888111888,-0.059259259,0.976923077,-0.011673152,0.933823529,-0.034220532,0.841059603,-0.086330935
38,33,21,24,52,57,16,21,10,12,10/24/2024,135.27,0.875,-0.066666667,0.403846154,-0.424657534,0.368421053,-0.461538462,1.3125,0.135135135,1.0,0.0,2.1,0.35483871,1.75,0.272727273,0.552631579,-0.288135593,0.636363636,-0.222222222,1.142857143,0.066666667,0.461538462,-0.368421053,0.421052632,-0.407407407,1.5,0.2,1.142857143,0.066666667,2.4,0.411764706,2.0,0.333333333,0.631578947,-0.225806452,0.727272727,-0.157894737,2.476190476,0.424657534,2.166666667,0.368421053,0.912280702,-0.04587156,3.25,0.529411765,2.476190476,0.424657534,5.2,0.677419355,4.333333333,0.625,1.368421053,0.155555556,1.575757576,0.223529412,2.714285714,0.461538462,2.375,0.407407407,1.096153846,0.04587156,3.5625,0.561643836,2.714285714,0.461538462,5.7,0.701492537,4.75,0.652173913,1.5,0.2,1.727272727,0.266666667,0.761904762,-0.135135135,0.666666667,-0.2,0.307692308,-0.529411765,0.280701754,-0.561643836,0.761904762,-0.135135135,1.6,0.230769231,1.333333333,0.142857143,0.421052632,-0.407407407,0.484848485,-0.346938776,1.0,0.0,0.875,-0.066666667,0.403846154,-0.424657534,0.368421053,-0.461538462,1.3125,0.135135135,2.1,0.35483871,1.75,0.272727273,0.552631579,-0.288135593,0.636363636,-0.222222222,0.476190476,-0.35483871,0.416666667,-0.411764706,0.192307692,-0.677419355,0.175438596,-0.701492537,0.625,-0.230769231,0.476190476,-0.35483871,0.833333333,-0.090909091,0.263157895,-0.583333333,0.303030303,-0.534883721,0.571428571,-0.272727273,0.5,-0.333333333,0.230769231,-0.625,0.210526316,-0.652173913,0.75,-0.142857143,0.571428571,-0.272727273,1.2,0.090909091,0.315789474,-0.52,0.363636364,-0.466666667,1.80952381,0.288135593,1.583333333,0.225806452,0.730769231,-0.155555556,0.666666667,-0.2,2.375,0.407407407,1.80952381,0.288135593,3.8,0.583333333,3.166666667,0.52,1.151515152,0.070422535,1.571428571,0.222222222,1.375,0.157894737,0.634615385,-0.223529412,0.578947368,-0.266666667,2.0625,0.346938776,1.571428571,0.222222222,3.3,0.534883721,2.75,0.466666667,0.868421053,-0.070422535
1113,991,1314,1424,1279,1284,1232,1208,1153,1172,5/22/2024,37.65,0.922752809,-0.04017531,1.027365129,0.013497879,1.023364486,0.011547344,1.066558442,0.032207384,1.087748344,0.042030135,1.139635733,0.065261451,1.12116041,0.057119871,1.180592992,0.082818294,1.325933401,0.140130152,1.083713851,0.04017531,1.11336982,0.053644099,1.109034268,0.051698671,1.155844156,0.072289157,1.178807947,0.082066869,1.235039029,0.10516104,1.215017065,0.097072419,1.279424978,0.122585731,1.436932392,0.179296066,0.973363775,-0.013497879,0.898174157,-0.053644099,0.996105919,-0.001950839,1.038149351,0.018717642,1.058774834,0.028548452,1.109280139,0.051809211,1.091296928,0.043655651,1.149146451,0.069397993,1.29061554,0.126872247,0.97716895,-0.011547344,0.901685393,-0.051698671,1.003909304,0.001950839,1.042207792,0.020667727,1.062913907,0.030497592,1.113616652,0.053754616,1.09556314,0.045602606,1.153638814,0.071339174,1.295660949,0.128791209,0.937595129,-0.032207384,0.865168539,-0.072289157,0.963252541,-0.018717642,0.959501558,-0.020667727,1.01986755,0.009836066,1.068516912,0.03312369,1.051194539,0.024958403,1.106918239,0.050746269,1.243188698,0.108412056,0.919330289,-0.042030135,0.848314607,-0.082066869,0.944487881,-0.028548452,0.940809969,-0.030497592,0.980519481,-0.009836066,1.047701648,0.023295214,1.030716724,0.01512605,1.085354897,0.040930633,1.218970737,0.098681219,0.877473364,-0.065261451,0.809691011,-0.10516104,0.901485536,-0.051809211,0.897975078,-0.053754616,0.935876623,-0.03312369,0.954470199,-0.023295214,0.983788396,-0.008172043,1.035938904,0.017652251,1.163471241,0.075559701,0.891933029,-0.057119871,0.823033708,-0.097072419,0.916340891,-0.043655651,0.912772586,-0.045602606,0.951298701,-0.024958403,0.970198675,-0.01512605,1.016478751,0.008172043,1.053009883,0.025820569,1.182643794,0.083680074,0.847031963,-0.082818294,0.781601124,-0.122585731,0.870211102,-0.069397993,0.86682243,-0.071339174,0.903409091,-0.050746269,0.921357616,-0.040930633,0.965307892,-0.017652251,0.949658703,-0.025820569,1.123107972,0.057984791,0.754185693,-0.140130152,0.695926966,-0.179296066,0.774824081,-0.126872247,0.771806854,-0.128791209,0.804383117,-0.108412056,0.820364238,-0.098681219,0.859496964,-0.075559701,0.84556314,-0.083680074,0.890386343,-0.057984791
11,24,64,35,22,30,22,28,16,5,11/19/2023,163.64,1.828571429,0.292929293,2.909090909,0.488372093,2.133333333,0.361702128,2.909090909,0.488372093,2.285714286,0.391304348,4.0,0.6,12.8,0.855072464,5.818181818,0.706666667,2.666666667,0.454545455,0.546875,-0.292929293,1.590909091,0.228070175,1.166666667,0.076923077,1.590909091,0.228070175,1.25,0.111111111,2.1875,0.37254902,7.0,0.75,3.181818182,0.52173913,1.458333333,0.186440678,0.34375,-0.488372093,0.628571429,-0.228070175,0.733333333,-0.153846154,1.0,0.0,0.785714286,-0.12,1.375,0.157894737,4.4,0.62962963,2.0,0.333333333,0.916666667,-0.043478261,0.46875,-0.361702128,0.857142857,-0.076923077,1.363636364,0.153846154,1.363636364,0.153846154,1.071428571,0.034482759,1.875,0.304347826,6.0,0.714285714,2.727272727,0.463414634,1.25,0.111111111,0.34375,-0.488372093,0.628571429,-0.228070175,1.0,0.0,0.733333333,-0.153846154,0.785714286,-0.12,1.375,0.157894737,4.4,0.62962963,2.0,0.333333333,0.916666667,-0.043478261,0.4375,-0.391304348,0.8,-0.111111111,1.272727273,0.12,0.933333333,-0.034482759,1.272727273,0.12,1.75,0.272727273,5.6,0.696969697,2.545454545,0.435897436,1.166666667,0.076923077,0.25,-0.6,0.457142857,-0.37254902,0.727272727,-0.157894737,0.533333333,-0.304347826,0.727272727,-0.157894737,0.571428571,-0.272727273,3.2,0.523809524,1.454545455,0.185185185,0.666666667,-0.2,0.078125,-0.855072464,0.142857143,-0.75,0.227272727,-0.62962963,0.166666667,-0.714285714,0.227272727,-0.62962963,0.178571429,-0.696969697,0.3125,-0.523809524,0.454545455,-0.375,0.208333333,-0.655172414,0.171875,-0.706666667,0.314285714,-0.52173913,0.5,-0.333333333,0.366666667,-0.463414634,0.5,-0.333333333,0.392857143,-0.435897436,0.6875,-0.185185185,2.2,0.375,0.458333333,-0.371428571,0.375,-0.454545455,0.685714286,-0.186440678,1.090909091,0.043478261,0.8,-0.111111111,1.090909091,0.043478261,0.857142857,-0.076923077,1.5,0.2,4.8,0.655172414,2.181818182,0.371428571
42,38,161,314,269,210,20,28,38,11,2/27/2024,72.86,0.512738854,-0.322105263,0.598513011,-0.251162791,0.766666667,-0.132075472,8.05,0.779005525,5.75,0.703703704,4.236842105,0.618090452,14.63636364,0.872093023,3.833333333,0.586206897,4.236842105,0.618090452,1.950310559,0.322105263,1.167286245,0.077186964,1.495238095,0.198473282,15.7,0.880239521,11.21428571,0.83625731,8.263157895,0.784090909,28.54545455,0.932307692,7.476190476,0.764044944,8.263157895,0.784090909,1.670807453,0.251162791,0.856687898,-0.077186964,1.280952381,0.123173278,13.45,0.861591696,9.607142857,0.811447811,7.078947368,0.752442997,24.45454545,0.921428571,6.404761905,0.729903537,7.078947368,0.752442997,1.304347826,0.132075472,0.668789809,-0.198473282,0.780669145,-0.123173278,10.5,0.826086957,7.5,0.764705882,5.526315789,0.693548387,19.09090909,0.900452489,5.0,0.666666667,5.526315789,0.693548387,0.124223602,-0.779005525,0.063694268,-0.880239521,0.074349442,-0.861591696,0.095238095,-0.826086957,0.714285714,-0.166666667,0.526315789,-0.310344828,1.818181818,0.290322581,0.476190476,-0.35483871,0.526315789,-0.310344828,0.173913043,-0.703703704,0.089171975,-0.83625731,0.104089219,-0.811447811,0.133333333,-0.764705882,1.4,0.166666667,0.736842105,-0.151515152,2.545454545,0.435897436,0.666666667,-0.2,0.736842105,-0.151515152,0.236024845,-0.618090452,0.121019108,-0.784090909,0.141263941,-0.752442997,0.180952381,-0.693548387,1.9,0.310344828,1.357142857,0.151515152,3.454545455,0.551020408,0.904761905,-0.05,1.0,0.0,0.068322981,-0.872093023,0.035031847,-0.932307692,0.040892193,-0.921428571,0.052380952,-0.900452489,0.55,-0.290322581,0.392857143,-0.435897436,0.289473684,-0.551020408,0.261904762,-0.58490566,0.289473684,-0.551020408,0.260869565,-0.586206897,0.133757962,-0.764044944,0.156133829,-0.729903537,0.2,-0.666666667,2.1,0.35483871,1.5,0.2,1.105263158,0.05,3.818181818,0.58490566,1.105263158,0.05,0.236024845,-0.618090452,0.121019108,-0.784090909,0.141263941,-0.752442997,0.180952381,-0.693548387,1.9,0.310344828,1.357142857,0.151515152,1.0,0.0,3.454545455,0.551020408,0.904761905,-0.05
16,19,124,150,82,63,15,34,9,11,11/19/2023,43.64,0.826666667,-0.094890511,1.512195122,0.203883495,1.968253968,0.326203209,8.266666667,0.784172662,3.647058824,0.569620253,13.77777778,0.864661654,11.27272727,0.837037037,7.75,0.771428571,6.526315789,0.734265734,1.209677419,0.094890511,1.829268293,0.293103448,2.380952381,0.408450704,10.0,0.818181818,4.411764706,0.630434783,16.66666667,0.886792453,13.63636364,0.863354037,9.375,0.807228916,7.894736842,0.775147929,0.661290323,-0.203883495,0.546666667,-0.293103448,1.301587302,0.131034483,5.466666667,0.690721649,2.411764706,0.413793103,9.111111111,0.802197802,7.454545455,0.76344086,5.125,0.673469388,4.315789474,0.623762376,0.508064516,-0.326203209,0.42,-0.408450704,0.768292683,-0.131034483,4.2,0.615384615,1.852941176,0.298969072,7.0,0.75,5.727272727,0.702702703,3.9375,0.594936709,3.315789474,0.536585366,0.120967742,-0.784172662,0.1,-0.818181818,0.182926829,-0.690721649,0.238095238,-0.615384615,0.441176471,-0.387755102,1.666666667,0.25,1.363636364,0.153846154,0.9375,-0.032258065,0.789473684,-0.117647059,0.274193548,-0.569620253,0.226666667,-0.630434783,0.414634146,-0.413793103,0.53968254,-0.298969072,2.266666667,0.387755102,3.777777778,0.581395349,3.090909091,0.511111111,2.125,0.36,1.789473684,0.283018868,0.072580645,-0.864661654,0.06,-0.886792453,0.109756098,-0.802197802,0.142857143,-0.75,0.6,-0.25,0.264705882,-0.581395349,0.818181818,-0.1,0.5625,-0.28,0.473684211,-0.357142857,0.088709677,-0.837037037,0.073333333,-0.863354037,0.134146341,-0.76344086,0.174603175,-0.702702703,0.733333333,-0.153846154,0.323529412,-0.511111111,1.222222222,0.1,0.6875,-0.185185185,0.578947368,-0.266666667,0.129032258,-0.771428571,0.106666667,-0.807228916,0.195121951,-0.673469388,0.253968254,-0.594936709,1.066666667,0.032258065,0.470588235,-0.36,1.777777778,0.28,1.454545455,0.185185185,0.842105263,-0.085714286,0.153225806,-0.734265734,0.126666667,-0.775147929,0.231707317,-0.623762376,0.301587302,-0.536585366,1.266666667,0.117647059,0.558823529,-0.283018868,2.111111111,0.357142857,1.727272727,0.266666667,1.1875,0.085714286
258,207,703,981,634,515,275,276,273,240,3/28/2025,19.36,0.716615698,-0.165083135,1.108832808,0.051608078,1.365048544,0.154351396,2.556363636,0.437627812,2.547101449,0.436159346,2.575091575,0.44057377,2.929166667,0.490986214,2.724806202,0.463059313,3.396135266,0.545054945,1.39544808,0.165083135,1.547318612,0.214860681,1.904854369,0.311497326,3.567272727,0.562101911,3.554347826,0.560859189,3.593406593,0.564593301,4.0875,0.606879607,3.802325581,0.583535109,4.739130435,0.651515152,0.901849218,-0.051608078,0.646279307,-0.214860681,1.231067961,0.10356832,2.305454545,0.394939494,2.297101449,0.393406593,2.322344322,0.398015436,2.641666667,0.450800915,2.457364341,0.421524664,3.062801932,0.507728894,0.73257468,-0.154351396,0.524974516,-0.311497326,0.812302839,-0.10356832,1.872727273,0.303797468,1.865942029,0.302149178,1.886446886,0.307106599,2.145833333,0.364238411,1.996124031,0.332470893,2.487922705,0.426592798,0.391180654,-0.437627812,0.280326198,-0.562101911,0.433753943,-0.394939494,0.533980583,-0.303797468,0.996376812,-0.001814882,1.007326007,0.003649635,1.145833333,0.067961165,1.065891473,0.031894934,1.328502415,0.141078838,0.392603129,-0.436159346,0.281345566,-0.560859189,0.43533123,-0.393406593,0.53592233,-0.302149178,1.003636364,0.001814882,1.010989011,0.005464481,1.15,0.069767442,1.069767442,0.033707865,1.333333333,0.142857143,0.388335704,-0.44057377,0.278287462,-0.564593301,0.430599369,-0.398015436,0.530097087,-0.307106599,0.992727273,-0.003649635,0.989130435,-0.005464481,1.1375,0.064327485,1.058139535,0.028248588,1.31884058,0.1375,0.341394026,-0.490986214,0.244648318,-0.606879607,0.378548896,-0.450800915,0.466019417,-0.364238411,0.872727273,-0.067961165,0.869565217,-0.069767442,0.879120879,-0.064327485,0.930232558,-0.036144578,1.15942029,0.073825503,0.366998578,-0.463059313,0.262996942,-0.583535109,0.406940063,-0.421524664,0.500970874,-0.332470893,0.938181818,-0.031894934,0.934782609,-0.033707865,0.945054945,-0.028248588,1.075,0.036144578,1.246376812,0.109677419,0.294452347,-0.545054945,0.211009174,-0.651515152,0.326498423,-0.507728894,0.401941748,-0.426592798,0.752727273,-0.141078838,0.75,-0.142857143,0.758241758,-0.1375,0.8625,-0.073825503,0.802325581,-0.109677419
122,91,180,319,178,264,66,150,59,101,2/21/2026,26.55,0.564263323,-0.278557114,1.011235955,0.005586592,0.681818182,-0.189189189,2.727272727,0.463414634,1.2,0.090909091,3.050847458,0.506276151,1.782178218,0.28113879,1.475409836,0.19205298,1.978021978,0.328413284,1.772222222,0.278557114,1.792134831,0.283702213,1.208333333,0.094339623,4.833333333,0.657142857,2.126666667,0.360341151,5.406779661,0.687830688,3.158415842,0.519047619,2.614754098,0.446712018,3.505494505,0.556097561,0.988888889,-0.005586592,0.55799373,-0.283702213,0.674242424,-0.194570136,2.696969697,0.459016393,1.186666667,0.085365854,3.016949153,0.502109705,1.762376238,0.275985663,1.459016393,0.186666667,1.956043956,0.323420074,1.466666667,0.189189189,0.827586207,-0.094339623,1.483146067,0.194570136,4.0,0.6,1.76,0.275362319,4.474576271,0.634674923,2.613861386,0.446575342,2.163934426,0.367875648,2.901098901,0.487323944,0.366666667,-0.463414634,0.206896552,-0.657142857,0.370786517,-0.459016393,0.25,-0.6,0.44,-0.388888889,1.118644068,0.056,0.653465347,-0.209580838,0.540983607,-0.29787234,0.725274725,-0.159235669,0.833333333,-0.090909091,0.470219436,-0.360341151,0.842696629,-0.085365854,0.568181818,-0.275362319,2.272727273,0.388888889,2.542372881,0.435406699,1.485148515,0.195219124,1.229508197,0.102941176,1.648351648,0.244813278,0.327777778,-0.506276151,0.184952978,-0.687830688,0.331460674,-0.502109705,0.223484848,-0.634674923,0.893939394,-0.056,0.393333333,-0.435406699,0.584158416,-0.2625,0.483606557,-0.348066298,0.648351648,-0.213333333,0.561111111,-0.28113879,0.31661442,-0.519047619,0.56741573,-0.275985663,0.382575758,-0.446575342,1.53030303,0.209580838,0.673333333,-0.195219124,1.711864407,0.2625,0.827868852,-0.094170404,1.10989011,0.052083333,0.677777778,-0.19205298,0.382445141,-0.446712018,0.685393258,-0.186666667,0.462121212,-0.367875648,1.848484848,0.29787234,0.813333333,-0.102941176,2.06779661,0.348066298,1.207920792,0.094170404,1.340659341,0.145539906,0.505555556,-0.328413284,0.285266458,-0.556097561,0.511235955,-0.323420074,0.34469697,-0.487323944,1.378787879,0.159235669,0.606666667,-0.244813278,1.542372881,0.213333333,0.900990099,-0.052083333,0.745901639,-0.145539906
600,542,985,1106,698,695,632,609,588,613,5/7/2024,10.65,0.890596745,-0.057867049,1.411174785,0.170528818,1.417266187,0.172619048,1.558544304,0.218305504,1.617405583,0.235884567,1.675170068,0.25238398,1.60685155,0.232790989,1.641666667,0.242902208,1.817343173,0.290111329,1.12284264,0.057867049,1.584527221,0.22616408,1.591366906,0.228206552,1.75,0.272727273,1.816091954,0.289795918,1.880952381,0.305785124,1.804241436,0.286794648,1.843333333,0.296600234,2.040590406,0.34223301,0.708629442,-0.170528818,0.631103074,-0.22616408,1.004316547,0.002153625,1.10443038,0.04962406,1.146141215,0.068094874,1.18707483,0.085536547,1.138662316,0.064836003,1.163333333,0.07550077,1.287822878,0.125806452,0.705583756,-0.172619048,0.628390597,-0.228206552,0.995702006,-0.002153625,1.099683544,0.047475509,1.141215107,0.06595092,1.181972789,0.083398285,1.133768352,0.062691131,1.158333333,0.073359073,1.282287823,0.123686338,0.641624365,-0.218305504,0.571428571,-0.272727273,0.905444126,-0.04962406,0.909352518,-0.047475509,1.037766831,0.018533441,1.074829932,0.036065574,1.030995106,0.015261044,1.053333333,0.025974026,1.166051661,0.076660988,0.618274112,-0.235884567,0.550632911,-0.289795918,0.872492837,-0.068094874,0.876258993,-0.06595092,0.963607595,-0.018533441,1.035714286,0.01754386,0.993474715,-0.003273322,1.015,0.007444169,1.123616236,0.058210252,0.596954315,-0.25238398,0.53164557,-0.305785124,0.842406877,-0.085536547,0.846043165,-0.083398285,0.930379747,-0.036065574,0.965517241,-0.01754386,0.959216966,-0.020815987,0.98,-0.01010101,1.084870849,0.040707965,0.622335025,-0.232790989,0.554249548,-0.286794648,0.878223496,-0.064836003,0.882014388,-0.062691131,0.969936709,-0.015261044,1.006568144,0.003273322,1.042517007,0.020815987,1.021666667,0.01071723,1.13099631,0.061471861,0.609137056,-0.242902208,0.542495479,-0.296600234,0.859598854,-0.07550077,0.863309353,-0.073359073,0.949367089,-0.025974026,0.985221675,-0.007444169,1.020408163,0.01010101,0.978792822,-0.01071723,1.10701107,0.050788091,0.550253807,-0.290111329,0.49005425,-0.34223301,0.776504298,-0.125806452,0.779856115,-0.123686338,0.857594937,-0.076660988,0.88998358,-0.058210252,0.921768707,-0.040707965,0.884176183,-0.061471861,0.903333333,-0.050788091
18,20,182,188,103,84,33,50,20,18,11/19/2023,43.64,0.968085106,-0.016216216,1.766990291,0.277192982,2.166666667,0.368421053,5.515151515,0.693023256,3.64,0.568965517,9.1,0.801980198,10.11111111,0.82,10.11111111,0.82,9.1,0.801980198,1.032967033,0.016216216,1.825242718,0.29209622,2.238095238,0.382352941,5.696969697,0.701357466,3.76,0.579831933,9.4,0.807692308,10.44444444,0.825242718,10.44444444,0.825242718,9.4,0.807692308,0.565934066,-0.277192982,0.54787234,-0.29209622,1.226190476,0.101604278,3.121212121,0.514705882,2.06,0.346405229,5.15,0.674796748,5.722222222,0.702479339,5.722222222,0.702479339,5.15,0.674796748,0.461538462,-0.368421053,0.446808511,-0.382352941,0.815533981,-0.101604278,2.545454545,0.435897436,1.68,0.253731343,4.2,0.615384615,4.666666667,0.647058824,4.666666667,0.647058824,4.2,0.615384615,0.181318681,-0.693023256,0.175531915,-0.701357466,0.32038835,-0.514705882,0.392857143,-0.435897436,0.66,-0.204819277,1.65,0.245283019,1.833333333,0.294117647,1.833333333,0.294117647,1.65,0.245283019,0.274725275,-0.568965517,0.265957447,-0.579831933,0.485436893,-0.346405229,0.595238095,-0.253731343,1.515151515,0.204819277,2.5,0.428571429,2.777777778,0.470588235,2.777777778,0.470588235,2.5,0.428571429,0.10989011,-0.801980198,0.106382979,-0.807692308,0.194174757,-0.674796748,0.238095238,-0.615384615,0.606060606,-0.245283019,0.4,-0.428571429,1.111111111,0.052631579,1.111111111,0.052631579,1.0,0.0,0.098901099,-0.82,0.095744681,-0.825242718,0.174757282,-0.702479339,0.214285714,-0.647058824,0.545454545,-0.294117647,0.36,-0.470588235,0.9,-0.052631579,1.0,0.0,0.9,-0.052631579,0.098901099,-0.82,0.095744681,-0.825242718,0.174757282,-0.702479339,0.214285714,-0.647058824,0.545454545,-0.294117647,0.36,-0.470588235,0.9,-0.052631579,1.0,0.0,0.9,-0.052631579,0.10989011,-0.801980198,0.106382979,-0.807692308,0.194174757,-0.674796748,0.238095238,-0.615384615,0.606060606,-0.245283019,0.4,-0.428571429,1.0,0.0,1.111111111,0.052631579,1.111111111,0.052631579
